#,Player,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF,Season
143,Josh Green,DAL,16,7.6,1.4,0.5,1.8,28.6,0.3,1.4,22.7,0.1,0.5,25.0,0.1,0.7,0.8,0.4,0.3,0.0,0.0,1.3,2021-21
144,Javonte Green,CHI,5,14.4,1.4,0.6,3.4,17.6,0.0,1.2,0.0,0.2,0.4,50.0,1.6,1.4,3.0,0.4,1.8,0.0,0.8,2.8,2021-21
145,Timothe Luwawu-Cabarrot,ATL,4,5.5,1.3,0.5,1.0,50.0,0.3,0.8,33.3,0.0,0.0,0.0,0.0,0.8,0.8,0.5,0.0,0.0,0.3,1.8,2021-21
146,Tristan Thompson,CHI,5,7.6,0.8,0.4,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.6,0.4,0.2,0.0,1.0,1.4,2021-21
147,Facundo Campazzo,DEN,4,3.3,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,0.0,0.0,0.5,0.3,2021-21
147,Malachi Flynn,TOR,6,6.0,0.0,0.0,1.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.5,0.2,0.0,0.2,-0.2,2021-21
1,Devin Booker,PHX,11,41.7,33.7,12.8,21.9,58.5,2.8,5.5,50.8,5.3,6.1,86.6,1.1,3.7,4.8,7.2,1.7,0.8,2.9,35.5,2022-23
2,Anthony Edwards,MIN,5,39.8,31.6,11.0,22.8,48.2,3.0,8.6,34.9,6.6,7.8,84.6,0.6,4.4,5.0,5.2,1.8,2.0,1.6,31.0,2022-23
3,Stephen Curry,GSW,13,37.9,30.5,11.2,23.9,46.6,4.4,12.1,36.3,3.8,4.5,84.5,0.7,4.5,5.2,6.1,1.0,0.5,3.2,26.5,2022-23
4,Nikola Jokić,DEN,20,39.5,30.0,11.4,20.7,54.8,1.8,3.8,46.1,5.6,7.0,79.9,3.5,10.0,13.5,9.5,1.1,1.0,3.5,40.8,2022-23
5,Trae Young,ATL,6,38.3,29.2,10.0,24.8,40.3,3.0,9.0,33.3,6.2,7.2,86.0,0.8,2.8,3.7,10.2,1.7,0.7,4.0,25.5,2022-23
6,Kevin Durant,PHX,11,42.4,29.0,9.7,20.4,47.8,1.5,4.6,33.3,8.0,8.7,91.7,0.6,8.1,8.7,5.5,0.8,1.4,3.5,30.5,2022-23
7,Jalen Brunson,NYK,11,40.3,27.8,9.9,20.9,47.4,2.4,7.3,32.5,5.6,6.2,91.2,0.8,4.1,4.9,5.6,1.5,0.1,2.1,26.3,2022-23
8,De'Aaron Fox,SAC,7,38.6,27.4,10.0,23.6,42.4,3.0,9.0,33.3,4.4,5.9,75.6,1.7,3.7,5.4,7.7,2.1,0.6,4.0,24.3,2022-23
9,Jayson Tatum,BOS,20,40.0,27.2,9.3,20.2,45.8,2.7,8.2,32.3,6.0,6.9,87.6,1.3,9.2,10.5,5.3,1.1,1.1,2.8,30.4,2022-23
10,Jimmy Butler,MIA,22,39.7,26.9,9.4,20.1,46.8,1.3,3.5,35.9,6.8,8.5,80.6,2.1,4.3,6.5,5.9,1.8,0.6,1.9,27.5,2022-23
11,Jamal Murray,DEN,20,40.0,26.1,9.7,20.5,47.3,3.0,7.5,39.6,3.8,4.1,92.6,0.8,4.9,5.7,7.1,1.5,0.3,2.5,27.0,2022-23
12,Ja Morant,MEM,5,37.4,24.6,9.0,21.2,42.5,2.6,6.2,41.9,4.0,5.2,76.9,1.6,5.2,6.8,7.0,1.8,0.2,3.4,23.6,2022-23
13,LeBron James,LAL,16,38.7,24.5,9.2,18.4,49.8,1.8,6.6,26.4,4.4,5.8,76.1,1.6,8.3,9.9,6.5,1.1,1.1,2.5,29.9,2022-23
14,Khris Middleton,MIL,5,34.6,23.8,8.0,17.2,46.5,2.6,6.4,40.6,5.2,6.0,86.7,1.4,5.0,6.4,6.2,0.6,0.0,3.4,23.6,2022-23
15,Joel Embiid,PHI,9,37.3,23.7,7.3,17.0,43.1,0.6,3.1,17.9,8.4,9.3,90.5,1.8,8.0,9.8,2.7,0.7,2.8,3.9,25.1,2022-23
16,Russell Westbrook,LAC,5,38.4,23.6,8.6,21.0,41.0,2.0,5.6,35.7,4.4,5.0,88.0,1.8,5.8,7.6,7.4,1.2,1.4,4.0,24.2,2022-23
17,Desmond Bane,MEM,6,38.5,23.5,8.2,19.3,42.2,2.7,8.3,32.0,4.5,4.8,93.1,1.2,4.8,6.0,3.2,0.5,0.0,2.8,18.8,2022-23
17,Mikal Bridges,BKN,4,39.3,23.5,8.3,19.3,42.9,2.5,6.3,40.0,4.5,5.8,78.3,0.5,4.8,5.3,4.0,0.5,0.5,2.0,19.5,2022-23
19,Donovan Mitchell,CLE,5,41.4,23.2,9.0,20.8,43.3,2.6,9.0,28.9,2.6,3.6,72.2,0.6,4.4,5.0,7.2,2.0,0.6,3.8,21.4,2022-23
20,Dejounte Murray,ATL,5,38.0,23.0,9.2,20.6,44.7,2.8,7.4,37.8,1.8,1.8,100.0,1.8,5.4,7.2,6.8,2.0,0.2,2.0,25.8,2022-23
21,Jaylen Brown,BOS,20,37.6,22.7,9.1,18.3,49.6,2.0,5.7,35.4,2.6,3.7,68.9,1.3,4.4,5.6,3.4,1.1,0.4,3.3,19.5,2022-23
22,Anthony Davis,LAL,16,38.0,22.6,8.3,15.9,52.0,0.3,0.9,33.3,5.8,6.8,85.2,2.4,11.7,14.1,2.6,1.4,3.1,2.1,32.9,2022-23
23,Norman Powell,LAC,5,33.4,21.8,7.2,15.2,47.4,2.6,6.4,40.6,4.8,6.2,77.4,0.8,2.2,3.0,2.2,0.8,0.4,1.6,17.2,2022-23
24,Darius Garland,CLE,5,37.8,20.6,7.0,16.0,43.8,2.4,6.2,38.7,4.2,5.0,84.0,0.0,1.8,1.8,5.0,1.6,0.2,3.6,15.8,2022-23
25,Tyrese Maxey,PHI,11,38.5,20.5,7.5,17.5,42.7,3.1,7.7,40.0,2.5,2.8,90.3,0.8,4.0,4.8,2.3,1.4,0.5,0.7,18.5,2022-23
26,James Harden,PHI,11,38.8,20.3,6.5,16.6,39.3,2.8,7.5,37.8,4.4,5.0,87.3,0.5,5.6,6.2,8.3,1.8,0.4,3.2,23.0,2022-23
27,RJ Barrett,NYK,11,34.3,19.3,6.5,14.9,43.3,1.8,5.5,32.8,4.5,5.9,76.9,0.5,4.0,4.5,2.8,0.8,0.2,2.3,15.5,2022-23
28,Brook Lopez,MIL,5,36.4,19.0,7.8,13.4,58.2,1.4,3.4,41.2,2.0,2.6,76.9,2.8,3.6,6.4,1.2,1.4,1.8,2.2,21.4,2022-23
28,Malik Monk,SAC,7,29.3,19.0,5.4,13.3,40.9,1.9,5.6,33.3,6.3,7.0,89.8,0.9,4.6,5.4,3.6,0.7,0.4,2.0,18.6,2022-23
30,Klay Thompson,GSW,13,36.0,18.5,6.5,16.8,38.8,3.8,10.5,36.8,1.6,1.8,87.5,0.1,4.1,4.2,2.2,0.5,0.3,2.0,13.2,2022-23
31,Cameron Johnson,BKN,4,38.0,18.5,7.0,13.8,50.9,3.0,7.0,42.9,1.5,1.8,85.7,0.8,5.0,5.8,2.8,0.8,0.3,1.3,19.8,2022-23
32,Karl-Anthony Towns,MIN,5,36.0,18.2,6.4,14.0,45.7,1.2,4.8,25.0,4.2,5.6,75.0,1.2,9.0,10.2,2.0,0.6,0.8,3.6,19.2,2022-23
