#,Player,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
292,Patrick Beverley,MIL,4,14.8,6.8,2.5,4.0,62.5,1.5,2.3,66.7,0.3,0.3,100,0.3,1.8,2.0,1.5,0.0,0.0,1.5, 7.3
292,Toumani Camara,POR,4,14.3,6.8,2.3,4.0,56.3,1.3,2.3,55.6,1.0,1.5,66.7,0.5,2.3,2.8,2.0,0.8,0.8,0.8, 10.0
299,Alec Burks,NYK,3,16.7,6.7,2.3,5.0,46.7,1.3,3.0,44.4,0.7,0.7,100,0.0,2.7,2.7,1.3,0.7,0.0,1.0, 7.7
299,Derrick Rose,MEM,3,18.3,6.7,2.7,6.0,44.4,0.3,1.7,20.0,1.0,1.7,60.0,0.0,1.7,1.7,4.7,0.0,0.0,1.3, 7.7
299,Joe Harris,DET,3,14.3,6.7,2.3,4.0,58.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.3,0.3, 7.7
299,Jordan Goodwin,MEM,3,16.3,6.7,3.0,5.7,52.9,0.7,2.3,28.6,0.0,0.0,0.0,1.0,3.7,4.7,2.0,2.7,0.7,1.3, 12.7
303,Garrison Mathews,ATL,5,11.4,6.6,1.6,4.0,40.0,1.6,3.0,53.3,1.8,2.4,75.0,1.0,0.8,1.8,0.6,0.2,0.0,0.8, 5.4
303,Kevin Huerter,SAC,5,20.4,6.6,2.4,7.4,32.4,1.0,4.4,22.7,0.8,1.2,66.7,0.4,1.8,2.2,1.4,0.2,0.0,1.4, 3.6
305,Aaron Wiggins,OKC,4,16.8,6.5,2.5,6.0,41.7,0.5,1.8,28.6,1.0,1.5,66.7,1.3,2.3,3.5,0.5,0.3,0.0,0.0, 6.8
305,Ben Simmons,BKN,4,22.3,6.5,2.8,5.8,47.8,0.0,0.0,0.0,1.0,1.8,57.1,0.3,5.0,5.3,7.0,1.3,0.3,3.8, 12.8
305,Bilal Coulibaly,WAS,4,23.5,6.5,2.3,5.5,40.9,0.8,2.5,30.0,1.3,1.5,83.3,0.8,3.3,4.0,1.3,2.8,0.8,0.3, 11.5
305,Drew Eubanks,PHX,4,18.0,6.5,1.8,3.0,58.3,0.0,0.0,0.0,3.0,4.8,63.2,1.5,5.0,6.5,2.8,1.0,1.0,1.3, 13.5
305,Dru Smith,MIA,4,23.5,6.5,2.5,8.3,30.3,0.3,2.0,12.5,1.3,1.3,100,0.8,1.5,2.3,5.3,1.8,0.3,3.0, 7.3
305,GG Jackson,MEM,4,14.0,6.5,2.5,7.8,32.3,1.0,4.0,25.0,0.5,0.8,66.7,0.0,1.3,1.3,0.3,0.0,0.5,0.8, 2.3
305,Ivica Zubac,LAC,4,16.5,6.5,3.0,5.3,57.1,0.0,0.0,0.0,0.5,1.3,40.0,1.5,4.0,5.5,0.5,0.0,1.3,0.5, 10.3
305,KJ Martin,PHI,4,17.3,6.5,2.8,6.0,45.8,0.3,1.0,25.0,0.8,1.5,50.0,1.8,2.8,4.5,1.3,0.3,0.0,1.8, 6.8
305,Terance Mann,LAC,4,20.5,6.5,2.8,5.5,50.0,0.3,1.5,16.7,0.8,1.0,75.0,0.8,2.8,3.5,1.0,0.8,0.0,1.0, 7.8
314,Jevon Carter,CHI,5,19.0,6.4,2.2,5.6,39.3,1.4,3.0,46.7,0.6,0.6,100,0.0,1.2,1.2,2.2,0.8,0.2,0.6, 6.8
315,Brandon Williams,DAL,3,11.7,6.3,2.0,4.0,50.0,1.3,2.7,50.0,1.0,1.7,60.0,0.0,1.3,1.3,0.7,1.3,0.0,1.0, 6.0
315,Chris Duarte,SAC,3,14.0,6.3,2.7,6.0,44.4,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.3,0.0,1.7, 3.3
315,Derrick Jones Jr.,DAL,3,14.3,6.3,2.7,4.3,61.5,0.7,1.3,50.0,0.3,0.7,50.0,0.7,1.7,2.3,0.3,0.3,0.3,0.0, 7.7
315,Moussa Diabate,LAC,3,15.7,6.3,2.0,5.7,35.3,0.0,0.0,0.0,2.3,2.7,87.5,3.7,2.0,5.7,0.0,1.0,1.3,0.7, 9.7
315,Seth Curry,CHA,3,14.3,6.3,2.0,6.0,33.3,0.3,1.3,25.0,2.0,2.7,75.0,0.3,1.0,1.3,0.7,0.3,0.3,0.0, 4.3
320,Dwight Powell,DAL,4,13.3,6.3,2.5,3.5,71.4,0.0,0.3,0.0,1.3,1.8,71.4,1.3,1.8,3.0,0.8,1.0,0.3,0.8, 9.0
320,Grant Williams,CHA,4,21.8,6.3,2.3,6.5,34.6,1.8,5.5,31.8,0.0,0.0,0.0,0.3,4.8,5.0,2.5,0.5,1.0,1.5, 9.5
320,TyTy Washington Jr.,MIL,4,13.8,6.3,2.3,5.0,45.0,0.8,2.3,33.3,1.0,1.0,100,0.8,1.5,2.3,3.3,1.0,0.0,0.8, 9.3
323,Andre Jackson Jr.,MIL,5,14.6,6.2,2.6,5.6,46.4,0.4,2.0,20.0,0.6,0.8,75.0,1.4,2.8,4.2,1.8,1.2,0.4,1.0, 9.6
323,Braxton Key,DEN,5,15.2,6.2,2.2,4.4,50.0,0.0,1.0,0.0,1.8,2.2,81.8,1.0,2.6,3.6,1.8,0.6,0.6,2.2, 8.0
323,Trayce Jackson-Davis,GSW,5,18.6,6.2,2.8,4.6,60.9,0.0,0.0,0.0,0.6,1.0,60.0,1.2,3.2,4.4,0.8,0.6,1.2,0.4, 10.6
326,Armoni Brooks,BKN,4,9.8,6.0,2.0,5.0,40.0,2.0,4.5,44.4,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.3,0.0,0.3, 6.0
326,Brice Sensabaugh,UTA,1,17.0,6.0,3.0,8.0,37.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0, 4.0
326,Craig Porter Jr.,CLE,4,9.8,6.0,2.0,2.8,72.7,0.3,0.3,100,1.8,2.0,87.5,0.8,0.8,1.5,2.3,0.0,0.3,0.8, 8.3
326,Daishen Nix,MIN,4,10.5,6.0,2.0,3.5,57.1,1.5,2.0,75.0,0.5,0.5,100,0.8,0.8,1.5,3.3,0.0,0.0,1.5, 7.8
326,Dereck Lively II,DAL,4,20.5,6.0,2.8,4.0,68.8,0.0,0.0,0.0,0.5,0.8,66.7,1.5,3.5,5.0,1.0,0.5,1.8,0.8, 12.0
326,Dereon Seabron,NOP,4,14.0,6.0,2.5,4.5,55.6,0.0,0.8,0.0,1.0,2.5,40.0,0.3,2.3,2.5,1.8,0.5,0.0,0.8, 6.5
326,Dillon Brooks,HOU,4,20.3,6.0,1.8,5.8,30.4,1.0,4.3,23.5,1.5,1.8,85.7,0.3,1.5,1.8,1.3,1.0,0.0,2.5, 3.3
326,Gary Harris,ORL,2,16.5,6.0,1.5,5.5,27.3,1.0,4.5,22.2,2.0,2.5,80.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5, 7.0
326,Jakob Poeltl,TOR,2,18.5,6.0,2.5,4.5,55.6,0.0,0.0,0.0,1.0,1.0,100,1.5,5.5,7.0,2.0,1.0,1.0,2.0, 13.0
326,Jarred Vanderbilt,LAL,1,9.0,6.0,2.0,4.0,50.0,2.0,3.0,66.7,0.0,2.0,0.0,3.0,4.0,7.0,1.0,1.0,0.0,2.0, 9.0
326,Jeremy Lamb,SAC,1,7.0,6.0,1.0,2.0,50.0,1.0,2.0,50.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, 5.0
326,Jerome Robinson,GSW,3,9.3,6.0,2.0,6.3,31.6,0.3,2.7,12.5,1.7,2.3,71.4,1.3,1.7,3.0,1.7,0.3,0.0,0.7, 5.3
326,Jonas Valančiūnas,NOP,4,21.3,6.0,2.3,5.5,40.9,0.0,1.3,0.0,1.5,1.5,100,2.0,4.5,6.5,1.3,0.8,0.8,1.8, 10.3
326,Jordan McLaughlin,MIN,4,11.5,6.0,2.3,3.8,60.0,1.5,2.8,54.5,0.0,0.0,0.0,0.5,0.8,1.3,3.0,1.0,0.0,1.0, 8.8
326,Nassir Little,PHX,5,20.8,6.0,2.4,5.2,46.2,0.8,2.4,33.3,0.4,0.8,50.0,0.2,3.0,3.2,1.4,0.6,0.0,0.2, 7.8
341,Jaxson Hayes,LAL,6,18.2,5.8,2.2,2.5,86.7,0.0,0.0,0.0,1.5,2.7,56.3,1.3,2.5,3.8,1.7,0.7,0.8,1.3, 10.0
342,Charles Bassey,SAS,5,15.0,5.8,2.6,3.6,72.2,0.0,0.0,0.0,0.6,1.0,60.0,1.8,4.2,6.0,2.0,0.0,1.2,1.6, 12.0
342,Jae'Sean Tate,HOU,5,15.0,5.8,1.8,3.6,50.0,0.4,0.8,50.0,1.8,2.2,81.8,1.4,2.2,3.6,1.2,1.2,0.0,0.2, 9.4
344,Kris Murray,POR,4,19.3,5.8,2.8,7.0,39.3,0.3,3.5,7.1,0.0,0.5,0.0,1.8,2.0,3.8,1.5,1.3,0.5,0.8, 7.3
344,Luke Kennard,MEM,4,18.5,5.8,2.0,6.5,30.8,1.0,4.5,22.2,0.8,0.8,100,0.3,1.3,1.5,2.0,0.0,0.3,0.8, 4.3
346,Darius Bazley,UTA,3,20.0,5.7,2.0,5.0,40.0,1.0,2.3,42.9,0.7,0.7,100,1.3,5.0,6.3,2.0,1.0,0.3,2.7, 9.7
346,Jordan Walker,DAL,3,8.0,5.7,2.0,5.0,40.0,1.3,3.7,36.4,0.3,0.7,50.0,0.3,0.0,0.3,1.7,0.3,0.0,1.0, 3.7
346,Noah Clowney,BKN,3,12.0,5.7,2.0,2.3,85.7,0.3,0.3,100,1.3,2.0,66.7,2.3,2.7,5.0,0.3,0.0,0.0,1.3, 8.7
346,Onuralp Bitim,CHI,3,8.3,5.7,1.7,3.3,50.0,1.7,2.3,71.4,0.7,0.7,100,0.3,0.3,0.7,0.0,0.0,0.0,0.7, 4.0
346,Thaddeus Young,PHX,3,13.7,5.7,2.0,3.3,60.0,0.0,0.0,0.0,1.7,1.7,100,0.7,3.0,3.7,1.3,0.7,0.0,1.0, 9.0
351,Dominick Barlow,SAS,5,9.0,5.6,2.2,4.0,55.0,0.2,0.4,50.0,1.0,1.0,100,0.6,1.4,2.0,1.0,0.2,0.2,0.2, 7.0
351,Keita Bates-Diop,BKN,5,19.6,5.6,2.0,5.2,38.5,0.6,1.8,33.3,1.0,1.4,71.4,1.0,3.0,4.0,1.0,1.0,0.2,0.8, 7.4
351,Simone Fontecchio,DET,5,14.6,5.6,1.6,5.0,32.0,1.2,3.6,33.3,1.2,1.4,85.7,0.6,2.0,2.6,1.4,0.4,0.0,0.8, 5.6
354,Adama Sanogo,CHI,2,11.0,5.5,2.5,6.5,38.5,0.0,0.0,0.0,0.5,1.0,50.0,3.0,1.0,4.0,0.5,1.0,0.5,1.0, 6.0
354,Colin Castleton,LAL,6,11.0,5.5,2.5,4.8,51.7,0.0,0.2,0.0,0.5,1.0,50.0,2.2,3.2,5.3,0.5,0.3,1.5,1.3, 9.0
354,Josh Hart,NYK,2,13.0,5.5,1.5,2.5,60.0,1.5,2.0,75.0,1.0,1.0,100,0.0,3.0,3.0,2.0,0.5,0.0,2.5, 7.5
354,Lester Quinones,GSW,4,13.3,5.5,2.0,5.5,36.4,0.5,2.5,20.0,1.0,1.3,80.0,0.8,1.5,2.3,2.0,0.3,0.3,1.3, 5.3
354,Robert Covington,PHI,4,17.0,5.5,2.3,4.3,52.9,0.5,1.3,40.0,0.5,0.5,100,0.0,2.3,2.3,0.3,1.3,1.0,0.5, 7.8
354,Vasilije Micić,CHA,4,18.5,5.5,2.0,6.5,30.8,0.5,3.3,15.4,1.0,2.0,50.0,0.0,2.3,2.3,6.0,0.8,0.0,2.5, 6.5
360,Mouhamed Gueye,ATL,5,12.2,5.4,2.0,3.8,52.6,0.6,1.4,42.9,0.8,1.0,80.0,0.6,2.2,2.8,1.2,0.6,0.2,1.2, 7.0
360,Trent Forrest,ATL,5,15.0,5.4,2.4,3.2,75.0,0.0,0.2,0.0,0.6,0.6,100,0.2,1.6,1.8,3.0,1.0,0.0,1.2, 9.2
362,Devonte' Graham,SAS,3,12.3,5.3,1.3,4.0,33.3,1.3,4.0,33.3,1.3,2.7,50.0,0.0,2.3,2.3,0.3,0.3,0.0,1.3, 3.0
362,Mac McClung,ORL,3,10.0,5.3,1.7,2.7,62.5,0.0,0.3,0.0,2.0,2.0,100,0.3,1.3,1.7,1.0,0.7,0.3,0.7, 7.3
362,Matisse Thybulle,POR,3,17.3,5.3,2.0,3.7,54.5,1.3,3.0,44.4,0.0,0.0,0.0,0.0,1.3,1.3,1.0,1.3,1.0,0.3, 8.0
365,Amir Coffey,LAC,4,18.5,5.3,1.0,5.3,19.0,0.5,2.0,25.0,2.8,3.5,78.6,0.3,1.5,1.8,1.8,0.3,0.5,0.5, 4.0
366,Collin Gillespie,DEN,5,13.0,5.2,1.8,4.4,40.9,0.6,2.6,23.1,1.0,1.0,100,0.0,1.6,1.6,2.2,0.2,0.2,1.0, 5.8
366,Julian Champagnie,SAS,5,17.8,5.2,1.4,6.0,23.3,0.6,4.4,13.6,1.8,2.4,75.0,0.2,4.0,4.2,1.2,0.2,0.6,0.4, 5.8
368,Bruno Fernando,ATL,5,18.0,5.0,1.8,3.0,60.0,0.0,0.0,0.0,1.4,2.2,63.6,1.2,3.0,4.2,1.4,0.2,1.0,3.2, 6.6
368,Cameron Payne,PHI,4,15.3,5.0,1.5,6.0,25.0,0.5,3.0,16.7,1.5,2.0,75.0,0.0,1.3,1.3,3.8,0.5,0.0,1.0, 4.5
368,Chris Livingston,MIL,3,9.3,5.0,2.0,2.7,75.0,0.3,0.3,100,0.7,1.0,66.7,0.7,0.7,1.3,0.0,0.0,0.3,0.3, 5.3
368,Danny Green,PHI,4,14.0,5.0,1.8,4.3,41.2,1.5,3.3,46.2,0.0,0.0,0.0,0.5,0.3,0.8,1.0,1.3,0.3,0.5, 5.3
368,Delon Wright,MIA,4,17.8,5.0,2.0,3.5,57.1,0.5,0.8,66.7,0.5,0.8,66.7,0.5,1.8,2.3,3.3,1.3,0.3,1.8, 8.5
368,Doug McDermott,IND,4,16.3,5.0,2.0,5.8,34.8,1.0,3.5,28.6,0.0,0.0,0.0,0.3,1.0,1.3,0.8,0.0,0.3,1.0, 2.5
368,Filip Petrusev,SAC,3,13.3,5.0,2.0,3.0,66.7,0.3,1.0,33.3,0.7,0.7,100,1.3,2.0,3.3,1.7,0.0,0.3,0.3, 9.0
368,Isaiah Mobley,CLE,4,9.8,5.0,2.3,4.5,50.0,0.0,0.8,0.0,0.5,1.0,50.0,0.5,2.3,2.8,1.3,0.5,0.8,1.3, 6.3
368,Jared Rhoden,DET,3,14.3,5.0,2.0,4.3,46.2,0.3,1.3,25.0,0.7,0.7,100,1.3,1.7,3.0,1.3,0.7,0.0,0.3, 7.3
368,Javan Johnson,GSW,1,9.0,5.0,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0, 5.0
368,Jay Huff,DEN,1,17.0,5.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,2.0,2.0, 9.0
368,John Konchar,MEM,1,18.0,5.0,1.0,4.0,25.0,1.0,3.0,33.3,2.0,2.0,100,0.0,2.0,2.0,1.0,1.0,0.0,0.0, 6.0
368,Kendric Davis,GSW,1,8.0,5.0,1.0,2.0,50.0,1.0,2.0,50.0,2.0,2.0,100,0.0,2.0,2.0,2.0,0.0,0.0,0.0, 8.0
368,Khris Middleton,MIL,1,12.0,5.0,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0, 7.0
368,Mason Plumlee,LAC,3,12.7,5.0,2.0,2.7,75.0,0.0,0.0,0.0,1.0,1.7,60.0,1.3,3.0,4.3,1.7,1.0,0.7,2.0, 9.3
368,Maxwell Lewis,LAL,6,13.3,5.0,1.7,3.5,47.6,1.0,2.2,46.2,0.7,0.7,100,0.0,0.8,0.8,1.5,0.2,0.2,1.7, 4.2
368,Quenton Jackson,IND,3,8.7,5.0,1.7,3.3,50.0,0.7,1.0,66.7,1.0,1.0,100,0.3,1.0,1.3,1.3,0.3,0.0,0.7, 5.7
385,Gary Payton II,GSW,5,18.0,4.8,2.0,3.6,55.6,0.4,1.6,25.0,0.4,0.8,50.0,0.2,2.0,2.2,1.0,1.6,0.6,0.6, 7.6
386,Damian Jones,CLE,4,14.5,4.8,1.5,1.8,85.7,0.0,0.0,0.0,1.8,2.8,63.6,1.0,2.3,3.3,0.0,0.0,1.3,1.3, 6.8
386,Kevon Looney,GSW,4,16.8,4.8,2.3,3.3,69.2,0.0,0.0,0.0,0.3,0.3,100,2.3,4.8,7.0,1.8,0.3,0.3,1.0, 12.0
386,Olivier Sarr,OKC,4,13.5,4.8,1.8,2.8,63.6,0.3,0.5,50.0,1.0,1.0,100,0.8,3.5,4.3,1.3,0.3,0.8,0.8, 9.5
386,Terry Taylor,CHI,4,12.5,4.8,2.0,4.5,44.4,0.0,0.0,0.0,0.8,0.8,100,2.5,2.3,4.8,1.8,0.3,0.0,1.3, 7.8
390,Jordan Ford,SAC,3,6.7,4.7,2.0,3.0,66.7,0.0,1.0,0.0,0.7,0.7,100,0.3,1.0,1.3,0.7,0.0,0.0,0.0, 5.7
390,Keon Ellis,SAC,3,13.7,4.7,1.7,4.0,41.7,1.0,3.0,33.3,0.3,0.7,50.0,1.0,1.7,2.7,1.0,0.3,1.0,1.0, 6.0
390,Kyle Lowry,PHI,3,19.0,4.7,1.7,3.7,45.5,1.3,2.3,57.1,0.0,0.0,0.0,0.0,1.7,1.7,3.3,0.3,0.0,1.3, 6.7
390,Mike Conley,MIN,3,14.3,4.7,1.3,2.0,66.7,1.0,1.7,60.0,1.0,1.0,100,0.0,1.7,1.7,2.7,1.0,0.0,1.7, 7.7
390,Mouhamadou Gueye,TOR,3,10.0,4.7,1.3,2.0,66.7,0.0,0.0,0.0,2.0,3.0,66.7,0.7,3.0,3.7,1.0,0.7,0.3,1.0, 7.7
390,Terquavion Smith,PHI,3,7.0,4.7,1.7,5.3,31.3,1.3,3.7,36.4,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.7,0.3,0.3, 2.7
390,Tyrese Martin,MIN,3,12.0,4.7,2.0,4.0,50.0,0.3,1.0,33.3,0.3,1.0,33.3,1.0,2.0,3.0,2.0,0.7,0.3,1.0, 7.0
397,Blake Wesley,SAS,5,13.8,4.6,1.6,5.2,30.8,0.4,0.8,50.0,1.0,2.2,45.5,0.4,1.4,1.8,3.2,0.6,0.8,1.8, 4.4
397,Keon Johnson,BKN,5,13.6,4.6,1.8,5.4,33.3,0.4,2.0,20.0,0.6,0.6,100,0.0,1.0,1.0,1.0,0.8,0.2,1.6, 2.4
397,Sandro Mamukelashvili,SAS,5,8.2,4.6,1.6,2.6,61.5,0.8,1.4,57.1,0.6,0.8,75.0,0.4,0.8,1.2,0.6,0.6,0.0,0.4, 5.4
397,Torrey Craig,CHI,5,20.8,4.6,2.0,5.4,37.0,0.6,2.4,25.0,0.0,0.0,0.0,1.6,1.8,3.4,1.8,0.8,0.4,0.4, 7.2
401,A.J. Lawson,DAL,4,9.5,4.5,1.5,4.5,33.3,0.8,2.0,37.5,0.8,1.5,50.0,0.8,2.3,3.0,0.3,0.8,0.3,0.3, 4.8
401,Cory Joseph,GSW,2,15.0,4.5,1.5,3.0,50.0,0.5,1.0,50.0,1.0,1.0,100,0.0,2.5,2.5,4.0,1.0,0.5,0.5, 10.5
401,D'Moi Hodge,LAL,6,10.5,4.5,1.7,5.8,28.6,0.8,4.5,18.5,0.3,0.3,100,0.0,1.5,1.5,0.2,1.0,0.3,0.3, 3.0
401,Javonte Smart,PHI,4,8.3,4.5,1.5,2.5,60.0,1.5,2.3,66.7,0.0,0.0,0.0,0.0,0.8,0.8,1.5,0.8,0.0,0.8, 5.8
401,Matt Ryan,NOP,4,13.3,4.5,1.5,5.3,28.6,1.5,4.3,35.3,0.0,0.0,0.0,0.5,2.3,2.8,2.0,0.3,0.0,0.5, 5.3
401,Olivier-Maxence Prosper,DAL,4,15.8,4.5,1.5,5.8,26.1,0.3,2.8,9.1,1.3,2.0,62.5,1.5,1.8,3.3,0.3,0.0,0.0,0.5, 2.5
401,Scotty Pippen Jr.,MEM,2,15.5,4.5,1.0,5.5,18.2,0.5,2.0,25.0,2.0,4.5,44.4,0.5,2.0,2.5,3.5,1.5,0.0,2.0, 3.0
401,Steven Adams,HOU,2,13.5,4.5,2.0,3.0,66.7,0.0,0.5,0.0,0.5,1.0,50.0,2.0,3.0,5.0,0.5,0.5,1.0,1.5, 8.5
409,Justin Holiday,DEN,5,20.6,4.4,1.6,4.6,34.8,1.2,3.4,35.3,0.0,0.0,0.0,0.4,1.0,1.4,1.4,1.0,0.4,0.8, 4.8
410,Cam Reddish,LAL,3,20.3,4.3,1.7,6.3,26.3,0.7,3.3,20.0,0.3,0.7,50.0,0.3,2.7,3.0,0.7,1.3,0.3,2.7, 2.0
410,Kevin Love,MIA,3,16.0,4.3,1.3,5.3,25.0,1.0,4.3,23.1,0.7,0.7,100,0.0,5.0,5.0,1.3,0.7,1.3,1.3, 7.3
410,Nicolas Batum,PHI,3,13.3,4.3,1.7,4.0,41.7,1.0,2.7,37.5,0.0,0.0,0.0,0.3,2.0,2.3,0.3,0.7,0.0,0.3, 5.0
413,Jordan Nwora,TOR,4,10.5,4.3,1.8,5.3,33.3,0.5,2.8,18.2,0.3,0.3,100,0.5,0.8,1.3,0.8,0.3,0.3,0.5, 2.8
413,Trey Jemison III,MEM,4,15.3,4.3,2.0,2.8,72.7,0.0,0.0,0.0,0.3,0.5,50.0,1.8,5.0,6.8,1.5,0.0,0.8,1.5, 10.8
415,Julian Phillips,CHI,5,12.0,4.2,1.2,2.8,42.9,0.4,1.2,33.3,1.4,2.0,70.0,0.4,1.4,1.8,0.2,0.2,0.8,0.2, 4.8
415,Oshae Brissett,BOS,5,15.0,4.2,1.2,4.0,30.0,0.2,1.6,12.5,1.6,2.8,57.1,1.2,3.2,4.4,0.8,0.0,0.0,1.0, 4.4
415,Seth Lundy,ATL,5,6.8,4.2,1.4,3.2,43.8,0.8,2.6,30.8,0.6,0.6,100,0.0,1.4,1.4,0.0,0.2,0.4,0.6, 3.8
418,Caleb Martin,MIA,1,13.0,4.0,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0, 6.0
418,Darius Days,HOU,4,7.0,4.0,1.3,2.5,50.0,0.8,2.0,37.5,0.8,1.5,50.0,0.8,2.0,2.8,0.5,1.0,0.0,0.3, 6.0
418,DeAndre Jordan,DEN,3,13.0,4.0,2.0,2.7,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,3.3,4.0,3.3,1.0,0.0,2.0, 8.7
418,E.J. Liddell,NOP,4,15.3,4.0,1.5,3.3,46.2,0.5,1.3,40.0,0.5,1.0,50.0,1.3,2.3,3.5,1.3,0.5,0.3,0.5, 6.8
418,Jack White,MEM,4,11.8,4.0,1.5,3.0,50.0,0.3,0.8,33.3,0.8,1.3,60.0,0.8,2.0,2.8,0.5,0.3,0.5,0.5, 5.5
418,Jacob Toppin,NYK,1,10.0,4.0,1.0,3.0,33.3,0.0,2.0,0.0,2.0,2.0,100,0.0,2.0,2.0,0.0,0.0,2.0,0.0, 6.0
418,Jalen Crutcher,NOP,2,7.5,4.0,1.5,2.0,75.0,1.0,1.5,66.7,0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.0,0.0,0.5, 5.5
418,Jalen Pickett,DEN,5,15.6,4.0,1.6,3.6,44.4,0.8,2.0,40.0,0.0,0.0,0.0,0.2,1.0,1.2,1.8,0.0,0.2,0.6, 4.6
418,Jeff Green,HOU,3,14.3,4.0,1.3,4.0,33.3,0.0,1.0,0.0,1.3,2.0,66.7,1.0,1.7,2.7,2.0,0.0,0.3,0.7, 5.0
418,Jermaine Samuels Jr.,HOU,4,11.5,4.0,1.5,3.0,50.0,0.0,0.5,0.0,1.0,1.0,100,0.8,1.8,2.5,1.5,0.8,0.0,0.5, 6.8
418,Joe Ingles,ORL,2,15.0,4.0,1.5,4.0,37.5,1.0,2.5,40.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,1.0,0.5, 4.5
418,Josh Christopher,UTA,1,8.0,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0, 3.0
418,Kessler Edwards,SAC,5,10.6,4.0,1.4,3.2,43.8,0.6,1.8,33.3,0.6,0.8,75.0,0.6,2.8,3.4,0.4,0.4,0.0,0.6, 5.6
418,Keyontae Johnson,OKC,4,11.5,4.0,1.5,3.3,46.2,0.3,1.0,25.0,0.8,1.5,50.0,0.3,0.8,1.0,0.5,0.5,0.3,0.3, 3.5
418,Makur Maker,TOR,1,8.0,4.0,1.0,4.0,25.0,0.0,1.0,0.0,2.0,2.0,100,1.0,2.0,3.0,1.0,1.0,0.0,0.0, 6.0
418,Naji Marshall,NOP,3,18.3,4.0,1.0,4.3,23.1,0.3,2.7,12.5,1.7,2.0,83.3,0.3,1.7,2.0,1.7,2.3,0.0,2.3, 4.0
418,Otto Porter Jr.,TOR,1,10.0,4.0,1.0,2.0,50.0,0.0,1.0,0.0,2.0,2.0,100,0.0,4.0,4.0,2.0,0.0,1.0,0.0, 10.0
418,Romeo Langford,UTA,1,7.0,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0, 1.0
418,Ron Harper Jr.,TOR,2,9.0,4.0,1.0,2.5,40.0,0.5,2.0,25.0,1.5,2.0,75.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0, 4.0
418,Vít Krejčí,ATL,1,7.0,4.0,1.0,1.0,100,1.0,1.0,100,1.0,2.0,50.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0, 6.0
418,Wendell Moore Jr.,MIN,5,16.2,4.0,1.6,5.0,32.0,0.4,2.2,18.2,0.4,0.6,66.7,0.0,1.8,1.8,2.4,0.6,0.2,0.6, 4.8
439,Bol Bol,PHX,5,10.2,3.8,1.6,2.6,61.5,0.4,0.6,66.7,0.2,0.4,50.0,1.0,1.2,2.2,0.4,0.0,0.6,1.6, 4.2
439,Omer Yurtseven,UTA,5,12.8,3.8,1.6,3.0,53.3,0.2,0.8,25.0,0.4,1.0,40.0,1.6,3.2,4.8,0.2,0.4,0.2,0.4, 7.0
439,Taylor Hendricks,UTA,5,12.0,3.8,1.2,3.8,31.6,0.6,2.4,25.0,0.8,1.0,80.0,1.0,1.6,2.6,0.2,0.6,0.0,1.0, 3.4
442,Jared Butler,WAS,4,8.8,3.8,1.3,2.8,45.5,0.3,1.0,25.0,1.0,1.0,100,0.3,2.5,2.8,2.5,0.8,0.0,0.8, 7.5
442,Kyle Anderson,MIN,4,19.5,3.8,1.5,3.0,50.0,0.0,0.5,0.0,0.8,1.3,60.0,0.0,1.8,1.8,4.8,0.3,0.5,1.8, 7.3
442,Moses Brown,POR,4,11.5,3.8,1.5,2.0,75.0,0.0,0.0,0.0,0.8,1.8,42.9,1.3,3.0,4.3,0.3,0.5,1.0,1.0, 7.3
445,DaQuan Jeffries,NYK,3,12.7,3.7,1.3,4.0,33.3,1.0,3.3,30.0,0.0,0.0,0.0,0.3,0.0,0.3,1.3,0.0,0.0,0.3, 2.3
